wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000370,STU-001404,851-SCH-004,851,2024-11-09,5,1,8,9,False,False,Kontakt til foraeldere,Sofia Thomsen,2026-02-27T13:34:08.176387
WEL-000371,STU-001501,851-SCH-004,851,2024-10-13,2,3,2,10,False,True,Henvisning til PPR,Anna Olsen,2026-02-27T13:34:08.176392
WEL-000372,STU-001818,851-SCH-005,851,2024-09-14,7,10,8,7,False,False,Folger op,Isabella Olsen,2026-02-27T13:34:08.176396
WEL-000373,STU-000986,851-SCH-003,851,2024-09-17,6,1,6,1,False,False,Folger op,Sarah Mortensen,2026-02-27T13:34:08.176400
WEL-000374,STU-002041,851-SCH-005,851,2024-11-09,2,3,1,8,False,False,Kontakt til foraeldere,Josefine Lund,2026-02-27T13:34:08.176405
WEL-000375,STU-000378,851-SCH-001,851,2024-09-03,5,6,6,5,False,False,Folger op,Camilla Nielsen,2026-02-27T13:34:08.176409
WEL-000376,STU-000635,851-SCH-002,851,2024-10-17,8,8,7,8,False,True,Henvisning til PPR,Caroline Rasmussen,2026-02-27T13:34:08.176414
WEL-000377,STU-001512,851-SCH-004,851,2024-11-01,6,9,5,7,False,True,Ingen bekymringer,Sofia Sorensen,2026-02-27T13:34:08.176418
WEL-000378,STU-001925,851-SCH-005,851,2024-12-24,2,3,8,7,False,False,Samtale planlagt,Caroline Lund,2026-02-27T13:34:08.176423
WEL-000379,STU-001961,851-SCH-005,851,2024-12-25,7,6,5,9,False,False,,Emma Jorgensen,2026-02-27T13:34:08.176427
WEL-000380,STU-001442,851-SCH-004,851,2024-10-07,2,4,9,2,False,False,Samtale planlagt,Sarah Jakobsen,2026-02-27T13:34:08.176432
WEL-000381,STU-001548,851-SCH-004,851,2024-10-20,2,7,7,10,False,False,,Anna Rasmussen,2026-02-27T13:34:08.176437
WEL-000382,STU-000783,851-SCH-002,851,2024-10-06,10,4,7,6,False,False,Ingen bekymringer,Nanna Kristensen,2026-02-27T13:34:08.176441
WEL-000383,STU-001658,851-SCH-004,851,2024-09-04,9,3,10,8,False,False,Folger op,Alma Larsen,2026-02-27T13:34:08.176455
WEL-000384,STU-000044,851-SCH-001,851,2024-09-03,6,8,4,1,False,False,Folger op,Julie Nielsen,2026-02-27T13:34:08.176475
WEL-000385,STU-002001,851-SCH-005,851,2024-11-05,4,9,3,1,False,True,Folger op,Victoria Petersen,2026-02-27T13:34:08.176480
WEL-000386,STU-000339,851-SCH-001,851,2024-11-14,6,1,4,2,False,False,Kontakt til foraeldere,Sofia Jakobsen,2026-02-27T13:34:08.176485
WEL-000387,STU-001364,851-SCH-004,851,2024-12-15,2,8,3,4,False,False,Folger op,Josefine Berg,2026-02-27T13:34:08.176490
WEL-000388,STU-000876,851-SCH-002,851,2024-12-16,10,2,8,1,False,False,,Freja Andersen,2026-02-27T13:34:08.176494
WEL-000389,STU-000705,851-SCH-002,851,2024-09-18,5,4,5,7,False,False,Ingen bekymringer,Line Larsen,2026-02-27T13:34:08.176498
WEL-000390,STU-000556,851-SCH-002,851,2024-11-01,8,7,3,4,False,False,Samtale planlagt,Ida Mortensen,2026-02-27T13:34:08.176503
WEL-000391,STU-000780,851-SCH-002,851,2024-11-25,5,3,4,1,False,False,Ingen bekymringer,Emma Nielsen,2026-02-27T13:34:08.176509
WEL-000392,STU-001198,851-SCH-003,851,2024-09-10,9,8,3,9,False,False,Kontakt til foraeldere,Emma Olsen,2026-02-27T13:34:08.176514
WEL-000393,STU-001766,851-SCH-005,851,2024-12-04,10,6,9,10,False,False,Samtale planlagt,Alma Berg,2026-02-27T13:34:08.176518
WEL-000394,STU-001496,851-SCH-004,851,2024-09-21,5,10,6,5,False,False,Folger op,Sarah Jorgensen,2026-02-27T13:34:08.176522
WEL-000395,STU-000589,851-SCH-002,851,2024-10-03,2,3,1,5,False,False,Folger op,Clara Jakobsen,2026-02-27T13:34:08.176527
WEL-000396,STU-001740,851-SCH-005,851,2024-10-03,7,5,1,8,False,True,,Emma Nielsen,2026-02-27T13:34:08.176531
WEL-000397,STU-001421,851-SCH-004,851,2024-12-20,2,5,8,1,False,False,,Clara Jakobsen,2026-02-27T13:34:08.176535
WEL-000398,STU-000128,851-SCH-001,851,2024-12-06,6,1,6,6,False,False,Kontakt til foraeldere,Clara Thomsen,2026-02-27T13:34:08.176539
WEL-000399,STU-001460,851-SCH-004,851,2024-09-07,2,4,4,5,False,False,Henvisning til PPR,Caroline Jorgensen,2026-02-27T13:34:08.176543
WEL-000400,STU-000291,851-SCH-001,851,2024-10-25,7,10,3,6,False,False,Kontakt til foraeldere,Mathilde Thomsen,2026-02-27T13:34:08.176547
WEL-000401,STU-001449,851-SCH-004,851,2024-11-03,9,3,9,1,True,False,Kontakt til foraeldere,Victoria Hansen,2026-02-27T13:34:08.176551
WEL-000402,STU-000519,851-SCH-002,851,2024-12-25,9,7,3,6,False,False,Folger op,Sarah Eriksen,2026-02-27T13:34:08.176556
WEL-000403,STU-000334,851-SCH-001,851,2024-10-22,4,2,9,1,False,False,Henvisning til PPR,Freja Christensen,2026-02-27T13:34:08.176560
WEL-000404,STU-000965,851-SCH-003,851,2024-09-06,7,6,10,10,False,False,Henvisning til PPR,Nanna Berg,2026-02-27T13:34:08.176566
WEL-000405,STU-000185,851-SCH-001,851,2024-09-28,3,1,2,7,False,False,Ingen bekymringer,Anna Madsen,2026-02-27T13:34:08.176570
WEL-000406,STU-000372,851-SCH-001,851,2024-09-22,6,4,6,5,False,False,Folger op,Mathilde Mortensen,2026-02-27T13:34:08.176574
WEL-000407,STU-001591,851-SCH-004,851,2024-09-14,9,8,2,1,False,False,Kontakt til foraeldere,Josefine Jensen,2026-02-27T13:34:08.176578
WEL-000408,STU-000773,851-SCH-002,851,2024-11-23,4,8,2,2,False,False,,Isabella Andersen,2026-02-27T13:34:08.176582
WEL-000409,STU-000827,851-SCH-002,851,2024-09-01,1,6,3,10,False,False,Samtale planlagt,Sarah Andersen,2026-02-27T13:34:08.176587
WEL-000410,STU-000456,851-SCH-002,851,2024-12-20,6,5,5,7,False,False,Samtale planlagt,Alma Mortensen,2026-02-27T13:34:08.176591
WEL-000411,STU-001058,851-SCH-003,851,2024-12-24,2,8,7,2,False,False,Samtale planlagt,Sarah Andersen,2026-02-27T13:34:08.176595
WEL-000412,STU-000656,851-SCH-002,851,2024-12-27,1,8,5,9,False,False,Henvisning til PPR,Isabella Rasmussen,2026-02-27T13:34:08.176599
WEL-000413,STU-001462,851-SCH-004,851,2024-12-15,5,3,10,9,False,False,Kontakt til foraeldere,Clara Sorensen,2026-02-27T13:34:08.176603
WEL-000414,STU-001983,851-SCH-005,851,2024-11-25,8,5,5,10,False,False,Ingen bekymringer,Alma Mortensen,2026-02-27T13:34:08.176607
WEL-000415,STU-000177,851-SCH-001,851,2024-11-26,10,4,5,6,False,False,Folger op,Nanna Berg,2026-02-27T13:34:08.176612
WEL-000416,STU-000523,851-SCH-002,851,2024-11-18,7,5,9,10,False,False,,Josefine Lund,2026-02-27T13:34:08.176616
WEL-000417,STU-000450,851-SCH-002,851,2024-12-11,1,5,1,6,False,False,Ingen bekymringer,Clara Eriksen,2026-02-27T13:34:08.176620
WEL-000418,STU-000193,851-SCH-001,851,2024-11-28,1,6,10,3,False,False,,Alma Sorensen,2026-02-27T13:34:08.176624
WEL-000419,STU-001370,851-SCH-004,851,2024-12-26,1,4,4,6,False,False,Henvisning til PPR,Isabella Nielsen,2026-02-27T13:34:08.176628
WEL-000420,STU-000400,851-SCH-001,851,2024-11-09,1,2,3,8,False,False,,Emma Poulsen,2026-02-27T13:34:08.176632
WEL-000421,STU-001821,851-SCH-005,851,2024-09-24,9,7,10,9,False,False,Folger op,Freja Lund,2026-02-27T13:34:08.176637
WEL-000422,STU-000455,851-SCH-002,851,2024-10-17,1,2,6,6,False,False,Samtale planlagt,Emilie Poulsen,2026-02-27T13:34:08.176641
WEL-000423,STU-000072,851-SCH-001,851,2024-11-08,10,8,6,5,False,True,Kontakt til foraeldere,Isabella Madsen,2026-02-27T13:34:08.176645
WEL-000424,STU-001434,851-SCH-004,851,2024-12-27,9,2,2,6,False,False,,Mathilde Petersen,2026-02-27T13:34:08.176649
WEL-000425,STU-000795,851-SCH-002,851,2024-09-09,8,4,10,9,False,False,Folger op,Freja Olsen,2026-02-27T13:34:08.176654
WEL-000426,STU-000785,851-SCH-002,851,2024-12-16,2,2,8,3,False,True,,Camilla Olsen,2026-02-27T13:34:08.176658
WEL-000427,STU-001748,851-SCH-005,851,2024-10-06,1,5,9,7,False,True,,Josefine Berg,2026-02-27T13:34:08.176662
WEL-000428,STU-000818,851-SCH-002,851,2024-09-21,10,4,3,4,False,False,Folger op,Emilie Knudsen,2026-02-27T13:34:08.176666
WEL-000429,STU-000759,851-SCH-002,851,2024-10-28,4,10,4,6,False,True,Ingen bekymringer,Isabella Johansen,2026-02-27T13:34:08.176670
WEL-000430,STU-001338,851-SCH-004,851,2024-12-02,9,3,5,9,False,False,Folger op,Emma Petersen,2026-02-27T13:34:08.176675
WEL-000431,STU-000930,851-SCH-002,851,2024-11-18,2,4,9,4,False,False,Ingen bekymringer,Alma Sorensen,2026-02-27T13:34:08.176679
WEL-000432,STU-001407,851-SCH-004,851,2024-11-12,8,4,9,6,False,False,Samtale planlagt,Alma Larsen,2026-02-27T13:34:08.176683
WEL-000433,STU-001867,851-SCH-005,851,2024-11-08,7,2,3,5,False,False,Kontakt til foraeldere,Maja Jorgensen,2026-02-27T13:34:08.176687
WEL-000434,STU-002031,851-SCH-005,851,2024-09-13,1,9,5,7,False,False,Folger op,Alma Rasmussen,2026-02-27T13:34:08.176691
WEL-000435,STU-000448,851-SCH-002,851,2024-09-07,4,5,3,4,False,False,,Laura Madsen,2026-02-27T13:34:08.176695
WEL-000436,STU-000110,851-SCH-001,851,2024-10-26,3,3,8,3,False,False,Kontakt til foraeldere,Ida Jakobsen,2026-02-27T13:34:08.176700
WEL-000437,STU-001560,851-SCH-004,851,2024-12-15,5,3,10,9,False,False,Kontakt til foraeldere,Camilla Jakobsen,2026-02-27T13:34:08.176704
WEL-000438,STU-001103,851-SCH-003,851,2024-12-03,5,3,3,7,False,False,Henvisning til PPR,Laura Kristensen,2026-02-27T13:34:08.176708
WEL-000439,STU-000883,851-SCH-002,851,2024-10-10,2,1,4,5,False,False,Kontakt til foraeldere,Victoria Johansen,2026-02-27T13:34:08.176712
WEL-000440,STU-001036,851-SCH-003,851,2024-12-21,3,10,6,2,False,False,,Marie Moller,2026-02-27T13:34:08.176716
WEL-000441,STU-000217,851-SCH-001,851,2024-10-27,2,3,1,4,False,False,,Sofia Knudsen,2026-02-27T13:34:08.176721
WEL-000442,STU-000712,851-SCH-002,851,2024-10-06,8,1,7,6,False,False,Folger op,Sofie Olsen,2026-02-27T13:34:08.176725
WEL-000443,STU-001997,851-SCH-005,851,2024-12-04,8,2,6,6,False,False,Ingen bekymringer,Emilie Rasmussen,2026-02-27T13:34:08.176729
WEL-000444,STU-000380,851-SCH-001,851,2024-11-08,2,2,1,6,False,False,Henvisning til PPR,Anna Jakobsen,2026-02-27T13:34:08.176734
WEL-000445,STU-000135,851-SCH-001,851,2024-12-19,5,5,9,5,False,False,,Laura Johansen,2026-02-27T13:34:08.176738
WEL-000446,STU-001544,851-SCH-004,851,2024-09-11,1,1,3,4,True,True,Kontakt til foraeldere,Isabella Kristensen,2026-02-27T13:34:08.176742
WEL-000447,STU-000934,851-SCH-002,851,2024-11-05,4,3,9,3,True,False,Ingen bekymringer,Line Larsen,2026-02-27T13:34:08.176747
WEL-000448,STU-001764,851-SCH-005,851,2024-12-26,10,6,2,10,False,False,Kontakt til foraeldere,Isabella Knudsen,2026-02-27T13:34:08.176751
WEL-000449,STU-000480,851-SCH-002,851,2024-12-17,9,5,4,8,True,False,Kontakt til foraeldere,Emilie Nielsen,2026-02-27T13:34:08.176755
WEL-000450,STU-001124,851-SCH-003,851,2024-09-11,4,2,2,2,False,False,Kontakt til foraeldere,Josefine Knudsen,2026-02-27T13:34:08.176759
WEL-000451,STU-000445,851-SCH-002,851,2024-11-06,10,1,10,4,False,False,Kontakt til foraeldere,Julie Madsen,2026-02-27T13:34:08.176763
WEL-000452,STU-001467,851-SCH-004,851,2024-09-03,1,9,4,9,False,False,Folger op,Sarah Madsen,2026-02-27T13:34:08.176767
WEL-000453,STU-001929,851-SCH-005,851,2024-10-01,6,4,9,7,False,True,Samtale planlagt,Maja Andersen,2026-02-27T13:34:08.176771
WEL-000454,STU-001581,851-SCH-004,851,2024-09-27,9,6,10,10,False,False,Henvisning til PPR,Maja Jensen,2026-02-27T13:34:08.176775
WEL-000455,STU-000755,851-SCH-002,851,2024-09-13,8,9,3,10,False,False,Henvisning til PPR,Caroline Madsen,2026-02-27T13:34:08.176781
WEL-000456,STU-000575,851-SCH-002,851,2024-09-18,3,10,9,2,False,True,Henvisning til PPR,Emma Hansen,2026-02-27T13:34:08.176785
WEL-000457,STU-000565,851-SCH-002,851,2024-11-17,7,2,10,7,True,False,Samtale planlagt,Clara Kristensen,2026-02-27T13:34:08.176789
WEL-000458,STU-001119,851-SCH-003,851,2024-09-04,1,6,3,4,False,False,Folger op,Sofie Christensen,2026-02-27T13:34:08.176794
WEL-000459,STU-001121,851-SCH-003,851,2024-12-01,9,10,4,5,False,True,Kontakt til foraeldere,Sofie Jorgensen,2026-02-27T13:34:08.176799
WEL-000460,STU-002056,851-SCH-005,851,2024-12-12,6,10,4,8,False,True,Kontakt til foraeldere,Mathilde Sorensen,2026-02-27T13:34:08.176803
WEL-000461,STU-000261,851-SCH-001,851,2024-11-25,2,1,3,1,False,False,,Isabella Andersen,2026-02-27T13:34:08.176807
WEL-000462,STU-001861,851-SCH-005,851,2024-10-09,10,8,6,6,False,True,Samtale planlagt,Emma Sorensen,2026-02-27T13:34:08.176811
WEL-000463,STU-001725,851-SCH-005,851,2024-12-12,2,1,3,5,False,True,Henvisning til PPR,Katrine Hansen,2026-02-27T13:34:08.176815
WEL-000464,STU-001804,851-SCH-005,851,2024-09-01,8,1,10,7,False,True,Samtale planlagt,Victoria Johansen,2026-02-27T13:34:08.176819
WEL-000465,STU-001039,851-SCH-003,851,2024-10-25,4,2,6,5,False,False,Samtale planlagt,Maja Mortensen,2026-02-27T13:34:08.176823
WEL-000466,STU-000131,851-SCH-001,851,2024-11-16,6,4,5,2,False,True,Samtale planlagt,Sofia Larsen,2026-02-27T13:34:08.176828
WEL-000467,STU-001169,851-SCH-003,851,2024-09-18,10,4,7,6,False,True,Folger op,Ida Kristensen,2026-02-27T13:34:08.176832
WEL-000468,STU-002032,851-SCH-005,851,2024-10-13,6,3,10,4,True,False,Henvisning til PPR,Marie Lund,2026-02-27T13:34:08.176836
WEL-000469,STU-001738,851-SCH-005,851,2024-11-17,10,6,10,1,False,False,Henvisning til PPR,Emilie Jakobsen,2026-02-27T13:34:08.176840
WEL-000470,STU-001889,851-SCH-005,851,2024-10-13,2,8,2,6,False,False,Henvisning til PPR,Sarah Olsen,2026-02-27T13:34:08.176844
WEL-000471,STU-001067,851-SCH-003,851,2024-11-11,3,10,2,6,False,False,Ingen bekymringer,Katrine Moller,2026-02-27T13:34:08.176849
WEL-000472,STU-000927,851-SCH-002,851,2024-10-01,10,7,6,6,True,False,Folger op,Nanna Knudsen,2026-02-27T13:34:08.176853
WEL-000473,STU-001994,851-SCH-005,851,2024-10-27,4,10,6,8,False,False,Samtale planlagt,Isabella Mortensen,2026-02-27T13:34:08.176857
WEL-000474,STU-001322,851-SCH-004,851,2024-10-12,6,1,4,9,False,True,Samtale planlagt,Anna Thomsen,2026-02-27T13:34:08.176861
WEL-000475,STU-000677,851-SCH-002,851,2024-11-01,2,8,10,9,False,True,Ingen bekymringer,Maja Olsen,2026-02-27T13:34:08.176866
WEL-000476,STU-000719,851-SCH-002,851,2024-09-20,9,6,8,4,False,False,Kontakt til foraeldere,Victoria Knudsen,2026-02-27T13:34:08.176870
WEL-000477,STU-000160,851-SCH-001,851,2024-10-19,9,8,2,8,False,False,Samtale planlagt,Emilie Christensen,2026-02-27T13:34:08.176874
WEL-000478,STU-000453,851-SCH-002,851,2024-10-24,4,7,10,6,False,False,Ingen bekymringer,Clara Poulsen,2026-02-27T13:34:08.176878
WEL-000479,STU-000360,851-SCH-001,851,2024-09-02,10,3,7,5,False,False,,Laura Moller,2026-02-27T13:34:08.176882
WEL-000480,STU-000643,851-SCH-002,851,2024-10-21,1,4,3,7,False,False,Samtale planlagt,Freja Olsen,2026-02-27T13:34:08.176886
WEL-000481,STU-001304,851-SCH-004,851,2024-09-24,7,3,3,8,False,False,Kontakt til foraeldere,Anna Knudsen,2026-02-27T13:34:08.176890
WEL-000482,STU-001274,851-SCH-003,851,2024-09-25,10,8,10,8,False,False,Henvisning til PPR,Victoria Pedersen,2026-02-27T13:34:08.176894
WEL-000483,STU-000300,851-SCH-001,851,2024-10-14,8,3,6,5,False,False,Henvisning til PPR,Camilla Mortensen,2026-02-27T13:34:08.176898
WEL-000484,STU-000507,851-SCH-002,851,2024-11-06,3,10,9,7,False,True,Folger op,Sarah Petersen,2026-02-27T13:34:08.176904
WEL-000485,STU-002005,851-SCH-005,851,2024-11-27,10,10,6,8,False,False,Kontakt til foraeldere,Josefine Jakobsen,2026-02-27T13:34:08.176908
WEL-000486,STU-002033,851-SCH-005,851,2024-10-13,6,9,2,4,False,False,,Ida Jorgensen,2026-02-27T13:34:08.176912
WEL-000487,STU-001562,851-SCH-004,851,2024-09-22,5,6,10,7,False,False,Folger op,Emma Rasmussen,2026-02-27T13:34:08.176916
WEL-000488,STU-000152,851-SCH-001,851,2024-12-21,4,8,4,9,False,False,Kontakt til foraeldere,Sofia Mortensen,2026-02-27T13:34:08.176920
WEL-000489,STU-000697,851-SCH-002,851,2024-10-05,2,9,4,9,False,False,Henvisning til PPR,Sofie Sorensen,2026-02-27T13:34:08.176925
WEL-000490,STU-001258,851-SCH-003,851,2024-11-01,7,1,1,1,False,True,,Isabella Nielsen,2026-02-27T13:34:08.176929
WEL-000491,STU-001570,851-SCH-004,851,2024-10-13,6,1,4,5,False,False,Henvisning til PPR,Freja Christensen,2026-02-27T13:34:08.176933
WEL-000492,STU-001504,851-SCH-004,851,2024-11-27,10,4,10,3,False,False,Henvisning til PPR,Josefine Petersen,2026-02-27T13:34:08.176937
WEL-000493,STU-000228,851-SCH-001,851,2024-11-26,2,3,4,5,False,False,Samtale planlagt,Clara Christensen,2026-02-27T13:34:08.176941
WEL-000494,STU-002077,851-SCH-005,851,2024-10-20,7,3,5,4,False,False,Samtale planlagt,Alma Moller,2026-02-27T13:34:08.176946
WEL-000495,STU-001958,851-SCH-005,851,2024-09-15,1,4,5,8,False,False,Kontakt til foraeldere,Victoria Johansen,2026-02-27T13:34:08.176950
WEL-000496,STU-001984,851-SCH-005,851,2024-12-22,3,1,1,9,False,False,Kontakt til foraeldere,Laura Johansen,2026-02-27T13:34:08.176954
WEL-000497,STU-000081,851-SCH-001,851,2024-09-18,5,2,5,8,False,False,,Victoria Sorensen,2026-02-27T13:34:08.176958
WEL-000498,STU-000593,851-SCH-002,851,2024-12-28,7,10,2,6,False,False,Samtale planlagt,Josefine Eriksen,2026-02-27T13:34:08.176962
WEL-000499,STU-000171,851-SCH-001,851,2024-12-28,8,8,2,2,False,False,Ingen bekymringer,Maja Knudsen,2026-02-27T13:34:08.176966
WEL-000500,STU-001995,851-SCH-005,851,2024-10-13,7,7,4,2,False,False,Samtale planlagt,Laura Petersen,2026-02-27T13:34:08.176970
WEL-000501,STU-001300,851-SCH-004,851,2024-12-23,3,3,1,7,False,False,Kontakt til foraeldere,Clara Kristensen,2026-02-27T13:34:08.176975
WEL-000502,STU-001138,851-SCH-003,851,2024-09-09,4,8,3,10,False,False,Folger op,Marie Johansen,2026-02-27T13:34:08.176979
WEL-000503,STU-001122,851-SCH-003,851,2024-10-22,7,6,8,6,False,False,Folger op,Clara Kristensen,2026-02-27T13:34:08.176983
WEL-000504,STU-001490,851-SCH-004,851,2024-09-15,9,3,3,5,True,False,,Alma Olsen,2026-02-27T13:34:08.176987
WEL-000505,STU-001777,851-SCH-005,851,2024-10-09,9,6,4,9,False,False,Ingen bekymringer,Freja Hansen,2026-02-27T13:34:08.176991
WEL-000506,STU-001384,851-SCH-004,851,2024-11-09,1,8,9,3,False,False,Kontakt til foraeldere,Sarah Olsen,2026-02-27T13:34:08.176995
WEL-000507,STU-001118,851-SCH-003,851,2024-11-16,6,1,6,3,False,False,Folger op,Maja Lund,2026-02-27T13:34:08.176999
WEL-000508,STU-001088,851-SCH-003,851,2024-09-13,1,10,3,10,False,False,Ingen bekymringer,Freja Kristensen,2026-02-27T13:34:08.177004
WEL-000509,STU-001003,851-SCH-003,851,2024-12-28,6,4,2,7,False,False,Samtale planlagt,Mathilde Olsen,2026-02-27T13:34:08.177008
WEL-000510,STU-001848,851-SCH-005,851,2024-12-07,5,6,5,9,False,False,Kontakt til foraeldere,Maja Hansen,2026-02-27T13:34:08.177012
WEL-000511,STU-000532,851-SCH-002,851,2024-09-11,7,5,6,1,False,False,Kontakt til foraeldere,Ida Olsen,2026-02-27T13:34:08.177016
WEL-000512,STU-000222,851-SCH-001,851,2024-11-04,7,2,9,10,False,False,Folger op,Alma Lund,2026-02-27T13:34:08.177020
WEL-000513,STU-001696,851-SCH-005,851,2024-09-12,2,6,7,8,False,False,Ingen bekymringer,Julie Sorensen,2026-02-27T13:34:08.177025
WEL-000514,STU-001013,851-SCH-003,851,2024-09-20,1,5,10,7,False,False,Henvisning til PPR,Camilla Nielsen,2026-02-27T13:34:08.177029
WEL-000515,STU-001896,851-SCH-005,851,2024-11-02,9,7,9,2,False,False,Ingen bekymringer,Alma Andersen,2026-02-27T13:34:08.177033
WEL-000516,STU-001272,851-SCH-003,851,2024-09-19,6,6,6,1,False,False,Folger op,Victoria Jensen,2026-02-27T13:34:08.177037
WEL-000517,STU-001018,851-SCH-003,851,2024-10-22,1,3,5,10,False,False,,Sofie Johansen,2026-02-27T13:34:08.177042
WEL-000518,STU-000554,851-SCH-002,851,2024-09-28,9,1,9,2,False,False,Folger op,Josefine Pedersen,2026-02-27T13:34:08.177046
WEL-000519,STU-000653,851-SCH-002,851,2024-11-21,10,5,1,9,False,False,Folger op,Victoria Lund,2026-02-27T13:34:08.177051
WEL-000520,STU-000757,851-SCH-002,851,2024-12-19,2,3,2,8,False,False,Kontakt til foraeldere,Katrine Poulsen,2026-02-27T13:34:08.177055
WEL-000521,STU-001600,851-SCH-004,851,2024-09-27,4,10,3,2,False,False,,Isabella Lund,2026-02-27T13:34:08.177060
WEL-000522,STU-000003,851-SCH-001,851,2024-12-05,2,10,3,3,False,True,Samtale planlagt,Anna Petersen,2026-02-27T13:34:08.177064
WEL-000523,STU-001890,851-SCH-005,851,2024-11-22,6,2,9,6,False,False,Folger op,Isabella Pedersen,2026-02-27T13:34:08.177068
WEL-000524,STU-001792,851-SCH-005,851,2024-11-17,2,1,9,6,False,False,Ingen bekymringer,Emma Berg,2026-02-27T13:34:08.177074
WEL-000525,STU-000283,851-SCH-001,851,2024-10-05,1,2,6,1,False,False,,Emilie Johansen,2026-02-27T13:34:08.177078
WEL-000526,STU-001371,851-SCH-004,851,2024-11-21,8,10,9,3,False,False,Samtale planlagt,Sofia Olsen,2026-02-27T13:34:08.177082
WEL-000527,STU-001841,851-SCH-005,851,2024-10-11,2,4,5,2,False,False,,Victoria Mortensen,2026-02-27T13:34:08.177086
WEL-000528,STU-001645,851-SCH-004,851,2024-11-16,7,8,8,8,False,False,Henvisning til PPR,Maja Sorensen,2026-02-27T13:34:08.177091
WEL-000529,STU-000495,851-SCH-002,851,2024-12-16,10,1,5,3,False,False,Samtale planlagt,Isabella Petersen,2026-02-27T13:34:08.177095
WEL-000530,STU-000791,851-SCH-002,851,2024-12-06,8,9,1,9,False,True,Ingen bekymringer,Freja Kristensen,2026-02-27T13:34:08.177100
WEL-000531,STU-001093,851-SCH-003,851,2024-10-20,4,10,6,7,False,False,Henvisning til PPR,Laura Jakobsen,2026-02-27T13:34:08.177104
WEL-000532,STU-001965,851-SCH-005,851,2024-10-10,4,4,8,5,False,False,Folger op,Mathilde Larsen,2026-02-27T13:34:08.177108
WEL-000533,STU-002092,851-SCH-005,851,2024-09-19,3,1,3,4,False,False,Ingen bekymringer,Camilla Moller,2026-02-27T13:34:08.177112
WEL-000534,STU-002045,851-SCH-005,851,2024-11-25,9,7,3,10,False,True,Henvisning til PPR,Sarah Pedersen,2026-02-27T13:34:08.177116
WEL-000535,STU-000154,851-SCH-001,851,2024-10-21,8,4,6,9,False,False,Ingen bekymringer,Alma Jakobsen,2026-02-27T13:34:08.177121
WEL-000536,STU-000470,851-SCH-002,851,2024-11-07,1,9,9,5,False,True,Samtale planlagt,Emma Christensen,2026-02-27T13:34:08.177125
WEL-000537,STU-000937,851-SCH-002,851,2024-11-10,10,9,10,1,False,False,Kontakt til foraeldere,Ida Kristensen,2026-02-27T13:34:08.177129
WEL-000538,STU-001185,851-SCH-003,851,2024-10-11,4,1,5,7,False,False,Samtale planlagt,Maja Poulsen,2026-02-27T13:34:08.177133
WEL-000539,STU-001993,851-SCH-005,851,2024-12-01,4,4,6,2,False,False,Samtale planlagt,Alma Andersen,2026-02-27T13:34:08.177137
WEL-000540,STU-000100,851-SCH-001,851,2024-11-19,6,9,8,1,False,False,Samtale planlagt,Emilie Moller,2026-02-27T13:34:08.177141
WEL-000541,STU-001528,851-SCH-004,851,2024-10-24,2,5,5,6,False,False,Samtale planlagt,Sarah Mortensen,2026-02-27T13:34:08.177146
WEL-000542,STU-001051,851-SCH-003,851,2024-09-10,6,4,2,3,False,False,Henvisning til PPR,Isabella Poulsen,2026-02-27T13:34:08.177150
WEL-000543,STU-000846,851-SCH-002,851,2024-09-28,7,9,4,4,False,False,Ingen bekymringer,Sofie Andersen,2026-02-27T13:34:08.177154
WEL-000544,STU-001179,851-SCH-003,851,2024-09-27,8,6,5,8,False,False,,Clara Jorgensen,2026-02-27T13:34:08.177158
WEL-000545,STU-001280,851-SCH-003,851,2024-09-02,9,4,7,4,False,True,Ingen bekymringer,Laura Madsen,2026-02-27T13:34:08.177162
WEL-000546,STU-001731,851-SCH-005,851,2024-09-19,3,9,7,8,False,False,,Mathilde Olsen,2026-02-27T13:34:08.177166
WEL-000547,STU-001763,851-SCH-005,851,2024-10-25,10,3,7,5,False,False,,Katrine Larsen,2026-02-27T13:34:08.177171
WEL-000548,STU-000880,851-SCH-002,851,2024-11-03,9,5,8,3,False,False,Henvisning til PPR,Caroline Pedersen,2026-02-27T13:34:08.177175
WEL-000549,STU-000262,851-SCH-001,851,2024-10-18,1,7,6,6,False,True,Folger op,Sofia Thomsen,2026-02-27T13:34:08.177179
WEL-000550,STU-000915,851-SCH-002,851,2024-09-04,10,1,5,7,False,False,,Julie Olsen,2026-02-27T13:34:08.177183
WEL-000551,STU-001685,851-SCH-005,851,2024-12-15,6,10,1,7,False,False,Henvisning til PPR,Emilie Petersen,2026-02-27T13:34:08.177187
WEL-000552,STU-001669,851-SCH-004,851,2024-11-20,3,5,4,9,False,False,Samtale planlagt,Emma Jorgensen,2026-02-27T13:34:08.177193
WEL-000553,STU-001976,851-SCH-005,851,2024-10-14,1,4,1,7,False,False,Kontakt til foraeldere,Sofia Lund,2026-02-27T13:34:08.177197
WEL-000554,STU-000750,851-SCH-002,851,2024-09-03,2,8,5,10,True,False,Henvisning til PPR,Josefine Rasmussen,2026-02-27T13:34:08.177202
