wellness_id,student_id,school_id,municipality_code,assessment_date,academic_wellbeing_score,social_wellbeing_score,physical_wellbeing_score,overall_satisfaction,bullying_experienced,support_needed,counselor_notes,assessed_by,created_at
WEL-000370,STU-001241,461-SCH-004,461,2024-12-13,6,3,6,10,False,True,Folger op,Freja Rasmussen,2026-02-27T13:34:08.116826
WEL-000371,STU-001729,461-SCH-005,461,2024-12-25,4,6,2,10,False,True,Folger op,Victoria Madsen,2026-02-27T13:34:08.116831
WEL-000372,STU-000679,461-SCH-002,461,2024-10-09,8,3,4,3,False,False,Ingen bekymringer,Emma Larsen,2026-02-27T13:34:08.116835
WEL-000373,STU-000405,461-SCH-001,461,2024-11-02,3,6,2,3,False,False,Ingen bekymringer,Isabella Madsen,2026-02-27T13:34:08.116840
WEL-000374,STU-001355,461-SCH-004,461,2024-10-24,5,6,5,10,False,True,Ingen bekymringer,Nanna Knudsen,2026-02-27T13:34:08.116844
WEL-000375,STU-000308,461-SCH-001,461,2024-10-28,1,8,3,1,False,False,Samtale planlagt,Isabella Moller,2026-02-27T13:34:08.116848
WEL-000376,STU-002304,461-SCH-006,461,2024-09-28,10,3,3,2,False,False,Ingen bekymringer,Anna Pedersen,2026-02-27T13:34:08.116853
WEL-000377,STU-000257,461-SCH-001,461,2024-10-22,2,5,10,10,False,False,Henvisning til PPR,Julie Pedersen,2026-02-27T13:34:08.116857
WEL-000378,STU-001365,461-SCH-004,461,2024-12-09,6,4,4,3,False,False,Henvisning til PPR,Katrine Olsen,2026-02-27T13:34:08.116862
WEL-000379,STU-000933,461-SCH-003,461,2024-10-06,2,1,1,4,False,False,Folger op,Clara Jakobsen,2026-02-27T13:34:08.116867
WEL-000380,STU-002183,461-SCH-006,461,2024-11-25,10,8,1,4,False,False,Henvisning til PPR,Sarah Jensen,2026-02-27T13:34:08.116871
WEL-000381,STU-000022,461-SCH-001,461,2024-09-04,8,10,9,2,False,False,,Freja Thomsen,2026-02-27T13:34:08.116875
WEL-000382,STU-000092,461-SCH-001,461,2024-11-10,4,3,5,3,False,False,Henvisning til PPR,Sofia Sorensen,2026-02-27T13:34:08.116879
WEL-000383,STU-001913,461-SCH-005,461,2024-11-18,3,6,9,6,False,False,Samtale planlagt,Freja Kristensen,2026-02-27T13:34:08.116883
WEL-000384,STU-002022,461-SCH-006,461,2024-12-28,8,1,8,7,False,False,Samtale planlagt,Sofia Jensen,2026-02-27T13:34:08.116888
WEL-000385,STU-001527,461-SCH-004,461,2024-09-10,2,7,4,2,False,False,Kontakt til foraeldere,Line Kristensen,2026-02-27T13:34:08.116892
WEL-000386,STU-001086,461-SCH-003,461,2024-09-01,8,1,5,1,False,False,Ingen bekymringer,Sofie Jorgensen,2026-02-27T13:34:08.116896
WEL-000387,STU-000045,461-SCH-001,461,2024-12-12,8,10,9,8,False,False,Samtale planlagt,Sofia Thomsen,2026-02-27T13:34:08.116900
WEL-000388,STU-000334,461-SCH-001,461,2024-12-08,1,4,1,4,False,False,Folger op,Ida Eriksen,2026-02-27T13:34:08.116906
WEL-000389,STU-001794,461-SCH-005,461,2024-09-04,2,4,4,7,False,True,Kontakt til foraeldere,Line Petersen,2026-02-27T13:34:08.116912
WEL-000390,STU-001532,461-SCH-004,461,2024-11-13,4,9,4,9,False,False,Ingen bekymringer,Ida Jensen,2026-02-27T13:34:08.116916
WEL-000391,STU-001576,461-SCH-004,461,2024-11-14,8,6,9,3,False,False,Samtale planlagt,Caroline Jakobsen,2026-02-27T13:34:08.116920
WEL-000392,STU-000244,461-SCH-001,461,2024-11-27,3,2,8,8,False,False,Henvisning til PPR,Alma Rasmussen,2026-02-27T13:34:08.116926
WEL-000393,STU-002027,461-SCH-006,461,2024-12-01,9,2,7,3,False,False,Henvisning til PPR,Katrine Berg,2026-02-27T13:34:08.116930
WEL-000394,STU-000131,461-SCH-001,461,2024-11-14,9,4,10,6,False,False,Ingen bekymringer,Alma Thomsen,2026-02-27T13:34:08.116934
WEL-000395,STU-000662,461-SCH-002,461,2024-09-24,1,9,2,6,False,False,Samtale planlagt,Maja Christensen,2026-02-27T13:34:08.116939
WEL-000396,STU-000008,461-SCH-001,461,2024-09-21,2,10,5,2,False,True,Henvisning til PPR,Maja Lund,2026-02-27T13:34:08.116943
WEL-000397,STU-001957,461-SCH-005,461,2024-09-03,7,8,8,6,False,False,Samtale planlagt,Sofia Moller,2026-02-27T13:34:08.116947
WEL-000398,STU-001630,461-SCH-005,461,2024-11-07,4,1,3,7,False,False,Samtale planlagt,Isabella Jakobsen,2026-02-27T13:34:08.116952
WEL-000399,STU-002089,461-SCH-006,461,2024-12-08,5,4,9,2,False,False,Henvisning til PPR,Emilie Olsen,2026-02-27T13:34:08.116956
WEL-000400,STU-000618,461-SCH-002,461,2024-09-13,1,2,6,6,False,False,Samtale planlagt,Julie Pedersen,2026-02-27T13:34:08.116961
WEL-000401,STU-001212,461-SCH-004,461,2024-12-17,4,5,3,5,True,False,Henvisning til PPR,Laura Larsen,2026-02-27T13:34:08.116965
WEL-000402,STU-001843,461-SCH-005,461,2024-09-03,1,5,3,2,False,False,Ingen bekymringer,Sofie Jakobsen,2026-02-27T13:34:08.116970
WEL-000403,STU-000064,461-SCH-001,461,2024-12-15,7,3,8,5,False,False,Samtale planlagt,Marie Jorgensen,2026-02-27T13:34:08.116974
WEL-000404,STU-001839,461-SCH-005,461,2024-10-01,6,5,9,10,False,False,Ingen bekymringer,Julie Rasmussen,2026-02-27T13:34:08.116979
WEL-000405,STU-001598,461-SCH-005,461,2024-11-08,8,7,10,2,False,False,Folger op,Nanna Pedersen,2026-02-27T13:34:08.116983
WEL-000406,STU-001840,461-SCH-005,461,2024-09-06,4,1,4,5,False,True,,Clara Jakobsen,2026-02-27T13:34:08.116987
WEL-000407,STU-001231,461-SCH-004,461,2024-12-24,9,6,3,4,False,True,Samtale planlagt,Victoria Knudsen,2026-02-27T13:34:08.116991
WEL-000408,STU-001584,461-SCH-005,461,2024-12-01,10,2,9,1,False,False,Samtale planlagt,Ida Moller,2026-02-27T13:34:08.116995
WEL-000409,STU-001620,461-SCH-005,461,2024-10-14,2,5,2,3,False,False,Folger op,Ida Petersen,2026-02-27T13:34:08.117000
WEL-000410,STU-000736,461-SCH-002,461,2024-12-01,5,7,3,9,False,False,Samtale planlagt,Sofie Jakobsen,2026-02-27T13:34:08.117004
WEL-000411,STU-002311,461-SCH-006,461,2024-09-10,9,8,7,6,False,False,Samtale planlagt,Emilie Christensen,2026-02-27T13:34:08.117008
WEL-000412,STU-001280,461-SCH-004,461,2024-12-10,3,5,6,6,False,False,Henvisning til PPR,Clara Moller,2026-02-27T13:34:08.117013
WEL-000413,STU-000126,461-SCH-001,461,2024-12-13,4,7,8,2,False,False,Folger op,Alma Pedersen,2026-02-27T13:34:08.117017
WEL-000414,STU-001252,461-SCH-004,461,2024-09-13,2,8,5,3,False,False,Henvisning til PPR,Freja Berg,2026-02-27T13:34:08.117021
WEL-000415,STU-002261,461-SCH-006,461,2024-12-05,3,3,10,9,False,False,Folger op,Line Sorensen,2026-02-27T13:34:08.117026
WEL-000416,STU-000672,461-SCH-002,461,2024-09-03,1,1,9,2,False,False,Ingen bekymringer,Nanna Andersen,2026-02-27T13:34:08.117030
WEL-000417,STU-000888,461-SCH-003,461,2024-11-13,5,10,2,8,False,True,Samtale planlagt,Katrine Sorensen,2026-02-27T13:34:08.117034
WEL-000418,STU-001039,461-SCH-003,461,2024-11-25,1,3,3,5,False,False,Folger op,Isabella Olsen,2026-02-27T13:34:08.117038
WEL-000419,STU-000013,461-SCH-001,461,2024-10-21,4,1,9,10,False,False,,Julie Jensen,2026-02-27T13:34:08.117043
WEL-000420,STU-000780,461-SCH-002,461,2024-12-04,3,3,5,3,False,False,Ingen bekymringer,Laura Kristensen,2026-02-27T13:34:08.117047
WEL-000421,STU-002309,461-SCH-006,461,2024-10-21,1,10,8,1,False,False,Kontakt til foraeldere,Victoria Nielsen,2026-02-27T13:34:08.117052
WEL-000422,STU-000583,461-SCH-002,461,2024-11-25,8,3,5,1,False,False,,Josefine Olsen,2026-02-27T13:34:08.117057
WEL-000423,STU-000291,461-SCH-001,461,2024-11-17,4,6,10,4,False,False,Samtale planlagt,Katrine Larsen,2026-02-27T13:34:08.117062
WEL-000424,STU-000802,461-SCH-002,461,2024-10-11,3,2,4,4,False,False,Ingen bekymringer,Anna Thomsen,2026-02-27T13:34:08.117066
WEL-000425,STU-000164,461-SCH-001,461,2024-11-24,9,6,5,9,False,False,Ingen bekymringer,Josefine Rasmussen,2026-02-27T13:34:08.117071
WEL-000426,STU-000411,461-SCH-001,461,2024-12-10,4,6,5,5,True,False,,Caroline Olsen,2026-02-27T13:34:08.117075
WEL-000427,STU-000761,461-SCH-002,461,2024-12-03,5,7,2,4,False,True,Samtale planlagt,Anna Pedersen,2026-02-27T13:34:08.117079
WEL-000428,STU-000289,461-SCH-001,461,2024-09-28,7,9,7,7,False,False,Folger op,Laura Andersen,2026-02-27T13:34:08.117084
WEL-000429,STU-001773,461-SCH-005,461,2024-10-18,3,3,3,4,False,True,,Sofie Andersen,2026-02-27T13:34:08.117088
WEL-000430,STU-002331,461-SCH-006,461,2024-11-27,2,3,1,2,False,False,Folger op,Sarah Mortensen,2026-02-27T13:34:08.117093
WEL-000431,STU-001500,461-SCH-004,461,2024-12-19,7,10,10,4,False,False,Henvisning til PPR,Emma Berg,2026-02-27T13:34:08.117098
WEL-000432,STU-000402,461-SCH-001,461,2024-10-16,4,6,10,6,False,False,Folger op,Marie Christensen,2026-02-27T13:34:08.117106
WEL-000433,STU-000519,461-SCH-002,461,2024-09-14,4,5,7,5,False,True,Ingen bekymringer,Mathilde Poulsen,2026-02-27T13:34:08.117110
WEL-000434,STU-001275,461-SCH-004,461,2024-09-23,7,5,4,3,False,False,Henvisning til PPR,Marie Poulsen,2026-02-27T13:34:08.117114
WEL-000435,STU-002153,461-SCH-006,461,2024-10-01,1,6,1,3,False,False,Folger op,Julie Nielsen,2026-02-27T13:34:08.117119
WEL-000436,STU-000242,461-SCH-001,461,2024-12-28,8,7,2,10,False,False,Kontakt til foraeldere,Anna Christensen,2026-02-27T13:34:08.117123
WEL-000437,STU-002248,461-SCH-006,461,2024-11-02,6,4,4,7,False,False,Henvisning til PPR,Mathilde Rasmussen,2026-02-27T13:34:08.117128
WEL-000438,STU-000055,461-SCH-001,461,2024-09-08,3,8,4,6,False,False,Folger op,Sarah Larsen,2026-02-27T13:34:08.117132
WEL-000439,STU-001662,461-SCH-005,461,2024-10-21,9,4,10,2,False,False,Henvisning til PPR,Laura Petersen,2026-02-27T13:34:08.117137
WEL-000440,STU-002037,461-SCH-006,461,2024-11-19,7,7,5,1,False,False,Henvisning til PPR,Clara Berg,2026-02-27T13:34:08.117141
WEL-000441,STU-002323,461-SCH-006,461,2024-11-14,4,7,4,2,False,False,Kontakt til foraeldere,Nanna Rasmussen,2026-02-27T13:34:08.117145
WEL-000442,STU-001788,461-SCH-005,461,2024-12-23,6,5,8,8,False,False,Samtale planlagt,Caroline Thomsen,2026-02-27T13:34:08.117150
WEL-000443,STU-002024,461-SCH-006,461,2024-09-05,2,1,4,2,False,False,Henvisning til PPR,Katrine Rasmussen,2026-02-27T13:34:08.117154
WEL-000444,STU-000591,461-SCH-002,461,2024-09-06,3,5,8,3,False,False,Kontakt til foraeldere,Ida Olsen,2026-02-27T13:34:08.117159
WEL-000445,STU-001157,461-SCH-003,461,2024-10-28,9,4,5,2,False,False,,Josefine Petersen,2026-02-27T13:34:08.117163
WEL-000446,STU-002018,461-SCH-006,461,2024-09-17,5,9,10,10,False,False,Samtale planlagt,Katrine Jakobsen,2026-02-27T13:34:08.117168
WEL-000447,STU-002310,461-SCH-006,461,2024-09-04,1,2,5,9,False,False,,Line Sorensen,2026-02-27T13:34:08.117172
WEL-000448,STU-000226,461-SCH-001,461,2024-10-08,9,8,5,3,False,False,Kontakt til foraeldere,Katrine Pedersen,2026-02-27T13:34:08.117177
WEL-000449,STU-000867,461-SCH-003,461,2024-10-28,7,1,4,3,False,False,Samtale planlagt,Sofie Poulsen,2026-02-27T13:34:08.117181
WEL-000450,STU-000001,461-SCH-001,461,2024-09-28,3,9,7,4,False,False,Samtale planlagt,Emma Madsen,2026-02-27T13:34:08.117186
WEL-000451,STU-001387,461-SCH-004,461,2024-10-02,8,5,8,1,True,False,Henvisning til PPR,Julie Hansen,2026-02-27T13:34:08.117190
WEL-000452,STU-000193,461-SCH-001,461,2024-12-01,4,1,1,8,False,False,Samtale planlagt,Ida Johansen,2026-02-27T13:34:08.117196
WEL-000453,STU-000481,461-SCH-002,461,2024-09-23,4,9,9,9,False,False,Folger op,Victoria Lund,2026-02-27T13:34:08.117200
WEL-000454,STU-000482,461-SCH-002,461,2024-10-14,4,1,10,5,False,False,Kontakt til foraeldere,Julie Sorensen,2026-02-27T13:34:08.117205
WEL-000455,STU-000326,461-SCH-001,461,2024-12-17,4,1,5,4,False,False,Ingen bekymringer,Isabella Johansen,2026-02-27T13:34:08.117210
WEL-000456,STU-001340,461-SCH-004,461,2024-09-27,7,5,7,5,False,True,Samtale planlagt,Nanna Kristensen,2026-02-27T13:34:08.117214
WEL-000457,STU-000403,461-SCH-001,461,2024-11-25,9,1,6,4,False,False,Kontakt til foraeldere,Sarah Johansen,2026-02-27T13:34:08.117218
WEL-000458,STU-001031,461-SCH-003,461,2024-11-15,2,9,5,8,False,False,Henvisning til PPR,Clara Jakobsen,2026-02-27T13:34:08.117223
WEL-000459,STU-002329,461-SCH-006,461,2024-12-17,8,3,7,5,False,False,Samtale planlagt,Marie Moller,2026-02-27T13:34:08.117228
WEL-000460,STU-000580,461-SCH-002,461,2024-12-23,8,9,5,10,False,False,,Sofia Petersen,2026-02-27T13:34:08.117233
WEL-000461,STU-000705,461-SCH-002,461,2024-12-13,3,4,7,10,False,False,Ingen bekymringer,Emma Moller,2026-02-27T13:34:08.117237
WEL-000462,STU-001588,461-SCH-005,461,2024-09-02,8,7,3,6,False,False,Ingen bekymringer,Sofia Andersen,2026-02-27T13:34:08.117241
WEL-000463,STU-000217,461-SCH-001,461,2024-09-21,4,6,6,1,False,True,Kontakt til foraeldere,Laura Johansen,2026-02-27T13:34:08.117246
WEL-000464,STU-001433,461-SCH-004,461,2024-12-18,1,8,4,3,False,False,Ingen bekymringer,Isabella Nielsen,2026-02-27T13:34:08.117250
WEL-000465,STU-002312,461-SCH-006,461,2024-12-08,10,7,7,10,False,False,,Clara Pedersen,2026-02-27T13:34:08.117255
WEL-000466,STU-000791,461-SCH-002,461,2024-11-03,6,10,8,5,False,False,Ingen bekymringer,Camilla Jensen,2026-02-27T13:34:08.117259
WEL-000467,STU-002102,461-SCH-006,461,2024-09-10,4,4,5,3,False,False,Kontakt til foraeldere,Anna Moller,2026-02-27T13:34:08.117264
WEL-000468,STU-001208,461-SCH-004,461,2024-12-10,1,1,7,3,False,False,,Camilla Thomsen,2026-02-27T13:34:08.117268
WEL-000469,STU-001943,461-SCH-005,461,2024-09-10,2,3,5,6,False,True,Ingen bekymringer,Line Moller,2026-02-27T13:34:08.117272
WEL-000470,STU-002338,461-SCH-006,461,2024-10-24,7,5,6,1,False,False,Henvisning til PPR,Emilie Kristensen,2026-02-27T13:34:08.117277
WEL-000471,STU-000626,461-SCH-002,461,2024-10-13,9,9,1,7,False,False,Folger op,Alma Andersen,2026-02-27T13:34:08.117281
WEL-000472,STU-000203,461-SCH-001,461,2024-10-11,5,8,9,2,False,True,Samtale planlagt,Freja Olsen,2026-02-27T13:34:08.117287
WEL-000473,STU-001495,461-SCH-004,461,2024-12-25,4,8,4,6,False,False,Samtale planlagt,Camilla Lund,2026-02-27T13:34:08.117291
WEL-000474,STU-001299,461-SCH-004,461,2024-12-23,1,3,1,6,False,False,Ingen bekymringer,Julie Hansen,2026-02-27T13:34:08.117296
WEL-000475,STU-000797,461-SCH-002,461,2024-12-16,8,4,7,4,False,False,Kontakt til foraeldere,Josefine Jakobsen,2026-02-27T13:34:08.117300
WEL-000476,STU-000197,461-SCH-001,461,2024-11-27,5,3,6,1,False,False,Ingen bekymringer,Line Poulsen,2026-02-27T13:34:08.117305
WEL-000477,STU-001883,461-SCH-005,461,2024-12-28,3,9,9,5,False,False,Henvisning til PPR,Emilie Larsen,2026-02-27T13:34:08.117309
WEL-000478,STU-000535,461-SCH-002,461,2024-11-25,10,1,6,5,False,False,Folger op,Emma Jensen,2026-02-27T13:34:08.117314
WEL-000479,STU-000830,461-SCH-002,461,2024-11-14,7,2,10,1,False,False,Ingen bekymringer,Marie Nielsen,2026-02-27T13:34:08.117318
WEL-000480,STU-000396,461-SCH-001,461,2024-09-27,2,2,5,4,False,False,,Victoria Christensen,2026-02-27T13:34:08.117323
WEL-000481,STU-001667,461-SCH-005,461,2024-10-06,10,1,6,8,False,False,,Ida Nielsen,2026-02-27T13:34:08.117327
WEL-000482,STU-000850,461-SCH-003,461,2024-11-23,9,7,2,10,False,False,,Sofie Mortensen,2026-02-27T13:34:08.117331
WEL-000483,STU-001852,461-SCH-005,461,2024-12-28,8,6,9,3,False,True,Samtale planlagt,Sofia Knudsen,2026-02-27T13:34:08.117335
WEL-000484,STU-002004,461-SCH-006,461,2024-12-11,9,9,8,10,False,False,Henvisning til PPR,Alma Mortensen,2026-02-27T13:34:08.117340
WEL-000485,STU-000122,461-SCH-001,461,2024-11-09,2,5,3,7,True,False,Folger op,Anna Madsen,2026-02-27T13:34:08.117344
WEL-000486,STU-001988,461-SCH-005,461,2024-09-09,9,8,5,4,False,True,Folger op,Mathilde Johansen,2026-02-27T13:34:08.117348
WEL-000487,STU-000313,461-SCH-001,461,2024-10-02,2,2,1,4,False,False,Henvisning til PPR,Katrine Mortensen,2026-02-27T13:34:08.117353
WEL-000488,STU-000303,461-SCH-001,461,2024-11-11,4,7,4,8,False,False,Kontakt til foraeldere,Mathilde Eriksen,2026-02-27T13:34:08.117358
WEL-000489,STU-000332,461-SCH-001,461,2024-10-23,5,8,3,5,False,False,Henvisning til PPR,Sofie Knudsen,2026-02-27T13:34:08.117362
WEL-000490,STU-001911,461-SCH-005,461,2024-09-06,6,9,9,6,False,False,Samtale planlagt,Maja Knudsen,2026-02-27T13:34:08.117366
WEL-000491,STU-001290,461-SCH-004,461,2024-10-22,4,1,5,7,False,True,Ingen bekymringer,Mathilde Poulsen,2026-02-27T13:34:08.117371
WEL-000492,STU-002256,461-SCH-006,461,2024-11-10,3,2,1,7,False,True,Samtale planlagt,Alma Jorgensen,2026-02-27T13:34:08.117375
WEL-000493,STU-002088,461-SCH-006,461,2024-12-08,6,7,7,6,False,True,Samtale planlagt,Camilla Petersen,2026-02-27T13:34:08.117380
WEL-000494,STU-002081,461-SCH-006,461,2024-12-28,9,9,5,1,False,False,Ingen bekymringer,Emma Knudsen,2026-02-27T13:34:08.117384
WEL-000495,STU-000840,461-SCH-002,461,2024-10-05,7,9,5,5,False,True,Henvisning til PPR,Emilie Lund,2026-02-27T13:34:08.117388
WEL-000496,STU-000381,461-SCH-001,461,2024-10-09,2,9,8,2,False,True,Folger op,Clara Jakobsen,2026-02-27T13:34:08.117393
WEL-000497,STU-001545,461-SCH-004,461,2024-11-03,3,6,5,7,False,False,Kontakt til foraeldere,Caroline Olsen,2026-02-27T13:34:08.117398
WEL-000498,STU-002203,461-SCH-006,461,2024-12-17,1,9,6,3,False,True,Ingen bekymringer,Maja Pedersen,2026-02-27T13:34:08.117402
WEL-000499,STU-001593,461-SCH-005,461,2024-12-14,6,6,8,6,False,False,Kontakt til foraeldere,Isabella Eriksen,2026-02-27T13:34:08.117407
WEL-000500,STU-002067,461-SCH-006,461,2024-09-04,1,7,5,5,False,False,Samtale planlagt,Katrine Pedersen,2026-02-27T13:34:08.117411
WEL-000501,STU-000234,461-SCH-001,461,2024-11-20,5,2,7,7,False,False,,Maja Christensen,2026-02-27T13:34:08.117416
WEL-000502,STU-000562,461-SCH-002,461,2024-12-10,7,5,3,2,False,False,Ingen bekymringer,Anna Sorensen,2026-02-27T13:34:08.117421
WEL-000503,STU-001227,461-SCH-004,461,2024-12-23,3,3,9,9,False,False,,Julie Poulsen,2026-02-27T13:34:08.117425
WEL-000504,STU-001925,461-SCH-005,461,2024-09-01,2,1,9,10,False,False,Folger op,Ida Jakobsen,2026-02-27T13:34:08.117430
WEL-000505,STU-000939,461-SCH-003,461,2024-12-28,2,1,10,3,False,False,Kontakt til foraeldere,Sarah Kristensen,2026-02-27T13:34:08.117434
WEL-000506,STU-001486,461-SCH-004,461,2024-09-13,2,8,7,6,True,False,Henvisning til PPR,Caroline Madsen,2026-02-27T13:34:08.117439
WEL-000507,STU-000142,461-SCH-001,461,2024-11-17,1,3,4,5,False,False,Samtale planlagt,Marie Berg,2026-02-27T13:34:08.117443
WEL-000508,STU-000906,461-SCH-003,461,2024-10-05,9,9,8,7,False,False,,Camilla Johansen,2026-02-27T13:34:08.117448
WEL-000509,STU-001609,461-SCH-005,461,2024-10-09,10,2,8,6,False,False,Ingen bekymringer,Laura Moller,2026-02-27T13:34:08.117452
WEL-000510,STU-000307,461-SCH-001,461,2024-10-10,4,3,6,8,False,False,Ingen bekymringer,Emilie Johansen,2026-02-27T13:34:08.117457
WEL-000511,STU-002217,461-SCH-006,461,2024-10-02,3,3,2,1,False,False,Kontakt til foraeldere,Katrine Mortensen,2026-02-27T13:34:08.117461
WEL-000512,STU-001917,461-SCH-005,461,2024-10-10,5,5,3,5,False,False,Ingen bekymringer,Katrine Sorensen,2026-02-27T13:34:08.117467
WEL-000513,STU-000469,461-SCH-002,461,2024-10-17,8,9,9,6,False,False,Henvisning til PPR,Isabella Pedersen,2026-02-27T13:34:08.117471
WEL-000514,STU-000147,461-SCH-001,461,2024-12-02,10,5,2,7,False,False,Folger op,Caroline Madsen,2026-02-27T13:34:08.117476
WEL-000515,STU-000441,461-SCH-002,461,2024-10-24,10,6,4,1,False,True,Henvisning til PPR,Mathilde Petersen,2026-02-27T13:34:08.117481
WEL-000516,STU-000059,461-SCH-001,461,2024-12-02,5,3,3,2,False,True,Samtale planlagt,Maja Pedersen,2026-02-27T13:34:08.117485
WEL-000517,STU-001069,461-SCH-003,461,2024-11-24,2,5,3,8,False,False,Kontakt til foraeldere,Emilie Larsen,2026-02-27T13:34:08.117489
WEL-000518,STU-001472,461-SCH-004,461,2024-10-14,3,2,2,4,False,False,Ingen bekymringer,Clara Nielsen,2026-02-27T13:34:08.117494
WEL-000519,STU-002009,461-SCH-006,461,2024-12-05,6,2,4,9,False,False,,Line Larsen,2026-02-27T13:34:08.117498
WEL-000520,STU-001213,461-SCH-004,461,2024-10-05,7,7,1,8,True,True,Kontakt til foraeldere,Clara Poulsen,2026-02-27T13:34:08.117502
WEL-000521,STU-000837,461-SCH-002,461,2024-09-04,3,7,4,9,False,False,Henvisning til PPR,Freja Lund,2026-02-27T13:34:08.117506
WEL-000522,STU-000533,461-SCH-002,461,2024-11-19,2,4,2,7,False,False,Henvisning til PPR,Josefine Kristensen,2026-02-27T13:34:08.117511
WEL-000523,STU-002113,461-SCH-006,461,2024-09-20,6,2,10,1,False,False,,Laura Andersen,2026-02-27T13:34:08.117515
WEL-000524,STU-001331,461-SCH-004,461,2024-09-04,1,7,10,2,False,True,Ingen bekymringer,Katrine Jakobsen,2026-02-27T13:34:08.117519
WEL-000525,STU-000915,461-SCH-003,461,2024-10-05,9,5,1,7,False,False,Samtale planlagt,Sofia Eriksen,2026-02-27T13:34:08.117523
WEL-000526,STU-000968,461-SCH-003,461,2024-09-06,8,1,8,3,False,False,Kontakt til foraeldere,Anna Hansen,2026-02-27T13:34:08.117527
WEL-000527,STU-000505,461-SCH-002,461,2024-09-22,10,9,7,10,False,False,Folger op,Marie Madsen,2026-02-27T13:34:08.117531
WEL-000528,STU-001139,461-SCH-003,461,2024-11-15,10,2,6,1,False,False,Folger op,Isabella Berg,2026-02-27T13:34:08.117535
WEL-000529,STU-000606,461-SCH-002,461,2024-10-11,8,2,1,9,False,False,Ingen bekymringer,Caroline Andersen,2026-02-27T13:34:08.117540
WEL-000530,STU-001552,461-SCH-004,461,2024-12-20,4,4,9,8,False,False,Ingen bekymringer,Sarah Christensen,2026-02-27T13:34:08.117544
WEL-000531,STU-002064,461-SCH-006,461,2024-12-22,4,3,4,9,False,False,,Emilie Christensen,2026-02-27T13:34:08.117548
WEL-000532,STU-001236,461-SCH-004,461,2024-09-13,6,5,1,9,False,False,,Anna Andersen,2026-02-27T13:34:08.117552
WEL-000533,STU-000380,461-SCH-001,461,2024-09-19,7,3,10,10,False,False,Henvisning til PPR,Camilla Johansen,2026-02-27T13:34:08.117556
WEL-000534,STU-000180,461-SCH-001,461,2024-09-28,6,1,1,2,False,True,Henvisning til PPR,Mathilde Christensen,2026-02-27T13:34:08.117561
WEL-000535,STU-001315,461-SCH-004,461,2024-12-18,8,1,9,4,False,False,Folger op,Freja Christensen,2026-02-27T13:34:08.117565
WEL-000536,STU-000718,461-SCH-002,461,2024-09-12,4,9,9,10,False,False,Ingen bekymringer,Marie Jensen,2026-02-27T13:34:08.117569
WEL-000537,STU-001107,461-SCH-003,461,2024-12-23,3,7,6,2,False,False,Samtale planlagt,Katrine Rasmussen,2026-02-27T13:34:08.117573
WEL-000538,STU-000910,461-SCH-003,461,2024-10-27,1,8,2,9,False,False,Folger op,Katrine Hansen,2026-02-27T13:34:08.117577
WEL-000539,STU-001235,461-SCH-004,461,2024-11-27,8,5,2,2,False,False,Folger op,Victoria Moller,2026-02-27T13:34:08.117582
WEL-000540,STU-001717,461-SCH-005,461,2024-12-14,4,7,9,5,False,True,,Mathilde Johansen,2026-02-27T13:34:08.117586
WEL-000541,STU-000549,461-SCH-002,461,2024-09-19,1,6,3,4,False,False,Henvisning til PPR,Victoria Jakobsen,2026-02-27T13:34:08.117590
WEL-000542,STU-000880,461-SCH-003,461,2024-12-12,7,4,10,3,False,False,Folger op,Maja Nielsen,2026-02-27T13:34:08.117594
WEL-000543,STU-002325,461-SCH-006,461,2024-11-04,1,8,1,7,False,False,Folger op,Anna Thomsen,2026-02-27T13:34:08.117598
WEL-000544,STU-001537,461-SCH-004,461,2024-11-14,8,6,1,7,False,False,Ingen bekymringer,Mathilde Olsen,2026-02-27T13:34:08.117602
WEL-000545,STU-002040,461-SCH-006,461,2024-09-03,6,8,7,2,False,True,Folger op,Ida Kristensen,2026-02-27T13:34:08.117606
WEL-000546,STU-002230,461-SCH-006,461,2024-12-03,4,6,7,8,False,False,Kontakt til foraeldere,Victoria Lund,2026-02-27T13:34:08.117611
WEL-000547,STU-002155,461-SCH-006,461,2024-09-21,9,8,5,8,False,False,Folger op,Sofia Madsen,2026-02-27T13:34:08.117615
WEL-000548,STU-001313,461-SCH-004,461,2024-09-16,10,6,10,6,False,False,Folger op,Clara Poulsen,2026-02-27T13:34:08.117619
WEL-000549,STU-000513,461-SCH-002,461,2024-09-23,1,6,4,10,False,True,Folger op,Freja Moller,2026-02-27T13:34:08.117623
WEL-000550,STU-000590,461-SCH-002,461,2024-11-07,2,6,5,9,False,False,Ingen bekymringer,Alma Olsen,2026-02-27T13:34:08.117627
WEL-000551,STU-001419,461-SCH-004,461,2024-09-01,4,7,3,4,False,False,Kontakt til foraeldere,Victoria Nielsen,2026-02-27T13:34:08.117632
WEL-000552,STU-002149,461-SCH-006,461,2024-09-15,7,8,2,1,False,True,Kontakt til foraeldere,Clara Pedersen,2026-02-27T13:34:08.117637
WEL-000553,STU-002262,461-SCH-006,461,2024-12-02,5,9,8,5,False,False,Samtale planlagt,Freja Jensen,2026-02-27T13:34:08.117641
WEL-000554,STU-000776,461-SCH-002,461,2024-10-23,6,6,9,8,False,False,Kontakt til foraeldere,Maja Hansen,2026-02-27T13:34:08.117645
